sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax
007_13,HP_007,13,007_13.png,007_13.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,11.0,11.0,0.0,1848.57874,1045.81445,1161.963,1045.26379,1838.699,1037.99524,1157.71118,1037.845,1674,988,1935,1098,978,982,1256,1097
007_14,HP_007,14,007_14.png,007_14.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,0.0,11.0,0.0,1806.31018,1050.49622,1118.30322,1050.63037,1803.28906,1041.87854,1121.18176,1042.31055,1674,992,1935,1101,978,990,1252,1101
007_15,HP_007,15,007_15.png,007_15.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,-11.0,11.0,0.0,1760.28784,1049.52332,1069.26135,1050.52258,1764.78223,1041.06238,1080.15442,1042.22754,1674,992,1935,1097,978,992,1252,1106
008_01,HP_008,1,008_01.png,008_01.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,11.0,-11.0,0.0,2006.7041,1098.30969,1339.36487,1057.08545,1996.86084,1104.16125,1335.01868,1064.12585,1840,1045,2093,1199,1157,1008,1434,1163
008_02,HP_008,2,008_02.png,008_02.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,0.0,-11.0,0.0,1964.17627,1094.17969,1295.63367,1052.54907,1961.2489,1100.72827,1298.43176,1060.35071,1840,1043,2093,1199,1157,1005,1431,1162
008_03,HP_008,3,008_03.png,008_03.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,-11.0,-11.0,0.0,1919.55835,1095.65173,1248.16113,1053.72119,1923.92346,1101.957,1258.71118,1061.31921,1840,1044,2093,1199,1157,1003,1431,1162
008_04,HP_008,4,008_04.png,008_04.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,-11.0,-5.5,0.0,1917.50183,1117.01514,1245.50513,1076.08,1922.20959,1119.83313,1256.50928,1080.03223,1839,1055,2092,1203,1157,1014,1430,1166
008_05,HP_008,5,008_05.png,008_05.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,0.0,-5.5,0.0,1964.18408,1116.27112,1295.60559,1075.341,1961.25073,1119.21289,1298.4137,1079.42078,1839,1054,2093,1202,1157,1015,1430,1166
008_06,HP_008,6,008_06.png,008_06.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,11.0,-5.5,0.0,2008.60376,1118.76111,1341.24365,1077.90784,1998.439,1121.28479,1336.58459,1081.5553,1839,1056,2093,1202,1157,1017,1434,1166
008_07,HP_008,7,008_07.png,008_07.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,11.0,0.0,0.0,2009.22339,1141.10779,1341.95068,1100.62781,1998.95435,1139.98682,1337.17346,1100.562,1839,1073,2092,1209,1157,1033,1433,1172
008_08,HP_008,8,008_08.png,008_08.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,0.0,0.0,0.0,1964.17493,1140.7915,1295.593,1100.826,1961.24158,1139.71753,1298.40527,1100.72754,1839,1074,2092,1211,1157,1036,1428,1173
008_09,HP_008,9,008_09.png,008_09.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,-11.0,0.0,0.0,1916.77539,1140.44727,1244.48889,1101.05664,1921.604,1139.43042,1255.66687,1100.92053,1838,1076,2092,1210,1157,1037,1428,1175
008_10,HP_008,10,008_10.png,008_10.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,-11.0,5.5,0.0,1917.59668,1163.81665,1245.429,1126.06055,1922.287,1158.978,1256.44543,1121.83191,1838,1105,2090,1219,1158,1071,1428,1187
008_11,HP_008,11,008_11.png,008_11.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,0.0,5.5,0.0,1964.14673,1165.23193,1295.59888,1126.35681,1961.221,1160.15857,1298.4082,1122.07251,1838,1105,2090,1222,1158,1065,1428,1184
008_12,HP_008,12,008_12.png,008_12.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,11.0,5.5,0.0,2008.36279,1163.34351,1341.314,1123.3866,1998.24207,1158.59912,1336.64307,1119.60132,1839,1098,2091,1219,1157,1057,1433,1179
008_13,HP_008,13,008_13.png,008_13.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,11.0,11.0,0.0,2006.21838,1183.45874,1339.48535,1144.30591,1996.46411,1175.44958,1335.11926,1137.11157,1838,1120,2090,1229,1158,1085,1433,1188
008_14,HP_008,14,008_14.png,008_14.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,0.0,11.0,0.0,1964.10388,1187.05811,1295.62061,1149.2522,1961.19116,1178.43042,1298.42114,1141.22925,1837,1124,2089,1233,1158,1094,1429,1195
008_15,HP_008,15,008_15.png,008_15.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,-11.0,11.0,0.0,1919.77026,1184.971,1248.03723,1148.47473,1924.09692,1176.68713,1258.60742,1140.5918,1837,1124,2090,1229,1158,1095,1429,1198
009_01,HP_009,1,009_01.png,009_01.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,11.0,-11.0,0.0,1702.5199,1322.54138,1072.10022,1297.54333,1694.11133,1327.27856,1068.856,1303.25049,1543,1274,1788,1422,902,1254,1164,1403
009_02,HP_009,2,009_02.png,009_02.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,0.0,-11.0,0.0,1667.26135,1318.78125,1035.89148,1293.35278,1664.564,1324.1488,1038.54358,1299.75818,1543,1273,1788,1422,902,1251,1161,1403
009_03,HP_009,3,009_03.png,009_03.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,-11.0,-11.0,0.0,1628.22571,1318.767,994.992249,1292.7085,1631.88928,1324.14111,1004.31152,1299.21729,1543,1273,1788,1422,902,1249,1161,1403
009_04,HP_009,4,009_04.png,009_04.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,-11.0,-5.5,0.0,1626.17651,1337.18091,992.436462,1311.89661,1630.18018,1339.55713,1002.19092,1315.28357,1543,1280,1788,1424,902,1255,1160,1405
009_05,HP_009,5,009_05.png,009_05.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,0.0,-5.5,0.0,1667.30811,1337.16382,1035.87,1312.34692,1664.59875,1339.54114,1038.53027,1315.66089,1543,1280,1788,1424,902,1258,1160,1405
009_06,HP_009,6,009_06.png,009_06.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,11.0,-5.5,0.0,1704.175,1339.32715,1073.70776,1314.82617,1695.488,1341.343,1070.19751,1317.726,1543,1282,1788,1424,902,1259,1164,1405
009_07,HP_009,7,009_07.png,009_07.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,11.0,0.0,0.0,1705.04114,1357.7207,1074.58289,1333.731,1696.209,1356.748,1070.92773,1333.55176,1542,1294,1788,1428,902,1271,1163,1409
009_08,HP_009,8,009_08.png,009_08.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,0.0,0.0,0.0,1667.34644,1357.71057,1035.858,1333.68188,1664.62854,1356.73511,1038.523,1333.51025,1542,1294,1788,1430,902,1271,1159,1409
009_09,HP_009,9,009_09.png,009_09.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,-11.0,0.0,0.0,1625.08972,1357.68225,990.993347,1333.6189,1629.27417,1356.71069,1000.99414,1333.45752,1542,1295,1788,1429,902,1271,1158,1410
009_10,HP_009,10,009_10.png,009_10.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,-11.0,5.5,0.0,1625.24915,1378.67261,991.048035,1356.03027,1629.40662,1374.27271,1001.03931,1352.20435,1542,1317,1787,1436,902,1296,1158,1419
009_11,HP_009,11,009_11.png,009_11.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,0.0,5.5,0.0,1667.37207,1378.7605,1035.859,1355.65137,1664.651,1374.34937,1038.52356,1351.887,1542,1316,1787,1438,902,1292,1158,1416
009_12,HP_009,12,009_12.png,009_12.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,11.0,5.5,0.0,1704.922,1376.45288,1074.55713,1353.06323,1696.11145,1372.43652,1070.906,1349.73364,1542,1313,1787,1436,902,1288,1162,1414
009_13,HP_009,13,009_13.png,009_13.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,11.0,11.0,0.0,1703.82971,1394.07507,1073.634,1371.46191,1695.20557,1387.20239,1070.13611,1365.13867,1542,1335,1786,1444,902,1310,1163,1421
009_14,HP_009,14,009_14.png,009_14.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,0.0,11.0,0.0,1667.3844,1398.35486,1035.87256,1376.23145,1664.66467,1390.75537,1038.53186,1369.1095,1541,1341,1786,1448,903,1320,1159,1425
009_15,HP_009,15,009_15.png,009_15.png,3.7403,9.8076,-2.1636,-7.8817,6.8554,39.754,-11.0,11.0,0.0,1626.64258,1398.27869,992.5891,1376.91479,1630.56738,1390.68567,1002.31683,1369.68262,1541,1343,1786,1446,903,1325,1159,1430
010_01,HP_010,1,010_01.png,010_01.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,11.0,-11.0,0.0,2015.58,1489.18481,1366.03772,1449.85669,2006.37891,1494.46191,1362.27393,1456.17688,1850,1439,2102,1593,1191,1404,1458,1558
010_02,HP_010,2,010_02.png,010_02.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,0.0,-11.0,0.0,1976.39917,1486.03491,1326.45178,1446.27686,1973.56091,1491.84253,1329.13977,1453.1936,1850,1438,2102,1593,1191,1402,1455,1558
010_03,HP_010,3,010_03.png,010_03.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,-11.0,-11.0,0.0,1935.53052,1487.35657,1284.167,1447.124,1939.35767,1492.947,1293.74133,1453.89307,1850,1438,2102,1593,1191,1400,1455,1558
010_04,HP_010,4,010_04.png,010_04.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,-11.0,-5.5,0.0,1933.0293,1506.51306,1281.12671,1466.74609,1937.27209,1508.98389,1291.21851,1470.32581,1850,1447,2102,1596,1191,1408,1454,1560
010_05,HP_010,5,010_05.png,010_05.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,0.0,-5.5,0.0,1976.43774,1505.7124,1326.4231,1466.27673,1973.58691,1508.31543,1329.12207,1469.93872,1850,1446,2102,1596,1191,1409,1454,1560
010_06,HP_010,6,010_06.png,010_06.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,11.0,-5.5,0.0,2017.97424,1507.61438,1368.30957,1468.47034,2008.36829,1509.89832,1364.16858,1471.76489,1850,1447,2102,1596,1191,1411,1458,1560
010_07,HP_010,7,010_07.png,010_07.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,11.0,0.0,0.0,2019.46863,1528.40088,1369.75793,1489.37573,2009.61023,1527.2981,1365.37585,1489.25989,1849,1461,2102,1601,1191,1423,1457,1564
010_08,HP_010,8,010_08.png,010_08.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,0.0,0.0,0.0,1976.46655,1528.31274,1326.40417,1489.37866,1973.60754,1527.22009,1329.11035,1489.262,1849,1462,2102,1602,1191,1425,1452,1565
010_09,HP_010,9,010_09.png,010_09.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,-11.0,0.0,0.0,1931.45007,1528.20227,1279.13525,1489.37915,1935.95581,1527.12842,1289.56689,1489.2627,1849,1463,2102,1602,1191,1426,1452,1567
010_10,HP_010,10,010_10.png,010_10.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,-11.0,5.5,0.0,1931.18274,1550.8302,1278.71545,1513.20508,1935.73242,1546.05518,1289.219,1509.19116,1849,1489,2101,1610,1192,1454,1451,1577
010_11,HP_010,11,010_11.png,010_11.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,0.0,5.5,0.0,1976.48047,1552.012,1326.3999,1513.72144,1973.619,1547.03992,1329.10767,1509.61621,1849,1488,2101,1612,1191,1450,1451,1573
010_12,HP_010,12,010_12.png,010_12.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,11.0,5.5,0.0,2019.69019,1550.02,1370.07666,1511.172,2009.7959,1545.393,1365.64148,1507.49585,1849,1483,2101,1609,1191,1444,1456,1571
010_13,HP_010,13,010_13.png,010_13.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,11.0,11.0,0.0,2018.55334,1570.49573,1369.19153,1532.07446,2008.85449,1562.53882,1364.90381,1524.98853,1848,1508,2100,1619,1192,1470,1456,1579
010_14,HP_010,14,010_14.png,010_14.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,0.0,11.0,0.0,1976.478,1574.33887,1326.41138,1536.78027,1973.62036,1565.72266,1329.1145,1528.90454,1848,1513,2100,1623,1192,1482,1452,1584
010_15,HP_010,15,010_15.png,010_15.png,8.2579,5.1084,-3.1163,-3.8708,9.1618,38.1712,-11.0,11.0,0.0,1932.32458,1572.31116,1279.99463,1535.76245,1936.68323,1564.03088,1290.2793,1528.06567,1848,1513,2100,1620,1192,1483,1452,1589
011_01,HP_011,1,011_01.png,011_01.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,11.0,-11.0,0.0,2194.182,788.339966,1591.01123,801.980957,2185.261,793.747559,1587.23438,807.8026,2037,747,2277,895,1429,764,1677,913
011_02,HP_011,2,011_02.png,011_02.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,0.0,-11.0,0.0,2156.05981,786.1609,1552.9563,798.9739,2153.337,791.938843,1555.38513,805.2958,2036,744,2277,894,1429,760,1675,912
011_03,HP_011,3,011_03.png,011_03.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,-11.0,-11.0,0.0,2117.749,788.457642,1513.76172,800.431,2121.27515,793.855347,1522.57031,806.502441,2036,748,2277,894,1429,759,1675,911
011_04,HP_011,4,011_04.png,011_04.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,-11.0,-5.5,0.0,2116.91162,807.150757,1512.615,819.4011,2120.57642,809.501953,1521.618,822.385,2037,754,2277,896,1429,767,1674,913
011_05,HP_011,5,011_05.png,011_05.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,0.0,-5.5,0.0,2156.07373,805.832642,1552.93689,818.7252,2153.34644,808.401855,1555.37134,821.8259,2037,752,2277,896,1429,767,1674,914
011_06,HP_011,6,011_06.png,011_06.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,11.0,-5.5,0.0,2195.11987,806.9214,1591.93359,820.4629,2186.04053,809.306,1588.00366,823.274536,2037,753,2277,896,1429,770,1677,914
011_07,HP_011,7,011_07.png,011_07.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,11.0,0.0,0.0,2194.9458,826.427246,1591.86865,839.8799,2185.897,825.635,1587.94983,839.5249,2038,766,2276,900,1429,780,1677,917
011_08,HP_011,8,011_08.png,011_08.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,0.0,0.0,0.0,2156.07471,826.5685,1552.92944,839.7024,2153.348,825.7511,1555.36475,839.375732,2038,765,2276,900,1429,778,1675,917
011_09,HP_011,9,011_09.png,011_09.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,-11.0,0.0,0.0,2117.09424,826.688232,1512.64917,839.5017,2120.72827,825.8523,1521.64575,839.2086,2038,765,2276,900,1429,778,1675,917
011_10,HP_011,10,011_10.png,011_10.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,-11.0,5.5,0.0,2118.27344,845.5371,1513.86194,858.9812,2121.71118,841.6312,1522.6521,855.516,2038,782,2276,905,1430,795,1675,924
011_11,HP_011,11,011_11.png,011_11.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,0.0,5.5,0.0,2156.06323,846.4856,1552.93347,859.9884,2153.3418,842.421143,1555.36548,856.3517,2038,784,2276,908,1430,795,1675,922
011_12,HP_011,12,011_12.png,011_12.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,11.0,5.5,0.0,2193.68457,845.21936,1590.82227,858.743042,2184.85132,841.3716,1587.07727,855.3152,2038,785,2276,907,1430,796,1678,922
011_13,HP_011,13,011_13.png,011_13.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,11.0,11.0,0.0,2191.606,861.95166,1589.00256,875.7783,2183.12573,855.3939,1585.55933,869.5846,2037,807,2276,915,1430,815,1678,928
011_14,HP_011,14,011_14.png,011_14.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,0.0,11.0,0.0,2156.04272,864.057861,1552.947,877.9874,2153.32983,857.141846,1555.37207,871.4259,2037,808,2276,916,1430,818,1675,930
011_15,HP_011,15,011_15.png,011_15.png,-10.1782,2.5308,1.3929,-1.1115,-1.066,41.4378,-11.0,11.0,0.0,2120.21729,862.423,1515.97314,876.3678,2123.333,855.7776,1524.405,870.081665,2037,805,2276,912,1430,817,1675,932
012_01,HP_012,1,012_01.png,012_01.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,11.0,-11.0,0.0,2184.81519,831.712769,1595.38281,779.5604,2176.291,836.6084,1591.80139,785.4995,2030,783,2266,928,1435,735,1682,878
012_02,HP_012,2,012_02.png,012_02.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,0.0,-11.0,0.0,2148.206,829.47644,1558.633,776.9579,2145.63184,834.749268,1561.04114,783.330444,2030,782,2266,928,1435,733,1679,878
012_03,HP_012,3,012_03.png,012_03.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,-11.0,-11.0,0.0,2111.46655,831.3595,1520.82849,778.5575,2114.88135,836.3202,1529.38635,784.6571,2030,782,2266,928,1435,732,1679,878
012_04,HP_012,4,012_04.png,012_04.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,-11.0,-5.5,0.0,2110.65771,849.3335,1519.77319,796.8899,2114.2063,851.366455,1528.51025,800.007446,2030,792,2266,931,1435,741,1678,881
012_05,HP_012,5,012_05.png,012_05.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,0.0,-5.5,0.0,2148.21777,848.365967,1558.62109,796.023438,2145.64,850.5591,1561.03345,799.28894,2030,790,2266,930,1435,741,1678,880
012_06,HP_012,6,012_06.png,012_06.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,11.0,-5.5,0.0,2185.69727,849.6201,1596.25647,797.430542,2177.025,851.6035,1592.53015,800.46106,2030,790,2266,930,1435,741,1682,880
012_07,HP_012,7,012_07.png,012_07.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,11.0,0.0,0.0,2185.55347,868.3938,1596.20264,816.1837,2176.907,867.321167,1592.48523,816.1576,2030,803,2265,935,1435,753,1681,884
012_08,HP_012,8,012_08.png,012_08.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,0.0,0.0,0.0,2148.21851,868.265259,1558.62024,816.2229,2145.641,867.2108,1561.03235,816.1902,2030,805,2265,936,1435,756,1677,885
012_09,HP_012,9,012_09.png,012_09.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,-11.0,0.0,0.0,2110.79175,868.1249,1519.82288,816.265,2114.31738,867.0945,1528.55139,816.2256,2030,807,2265,936,1435,757,1676,887
012_10,HP_012,10,012_10.png,012_10.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,-11.0,5.5,0.0,2111.85938,886.308838,1520.96606,835.0482,2115.20752,882.3187,1529.50049,831.9513,2029,828,2264,943,1435,781,1676,896
012_11,HP_012,11,012_11.png,012_11.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,0.0,5.5,0.0,2148.20776,887.4387,1558.63013,835.771851,2145.63525,883.260864,1561.03821,832.5509,2030,826,2264,945,1435,777,1676,893
012_12,HP_012,12,012_12.png,012_12.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,11.0,5.5,0.0,2184.396,886.5145,1595.23059,834.4221,2175.947,882.4973,1591.67456,831.4258,2030,822,2264,942,1435,771,1679,890
012_13,HP_012,13,012_13.png,012_13.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,11.0,11.0,0.0,2182.46045,902.7095,1593.53394,850.9523,2174.34,896.071045,1590.25891,845.2722,2029,841,2264,950,1435,792,1680,897
012_14,HP_012,14,012_14.png,012_14.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,0.0,11.0,0.0,2148.18872,904.4442,1558.64832,853.1902,2145.62451,897.508545,1561.04932,847.1388,2029,846,2263,953,1436,802,1676,901
012_15,HP_012,15,012_15.png,012_15.png,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,-11.0,11.0,0.0,2113.659,902.6743,1522.94385,851.8728,2116.709,896.03064,1531.14331,846.046631,2029,847,2263,951,1436,804,1676,904
013_01,HP_013,1,013_01.png,013_01.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,11.0,-11.0,0.0,2169.82715,1205.421,1570.22058,1195.38232,2161.309,1210.39038,1566.72437,1201.0376,2017,1161,2254,1308,1409,1156,1659,1302
013_02,HP_013,2,013_02.png,013_02.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,0.0,-11.0,0.0,2133.837,1203.41931,1533.77917,1192.72363,2131.16284,1208.727,1536.2179,1198.82031,2017,1161,2254,1308,1409,1153,1657,1302
013_03,HP_013,3,013_03.png,013_03.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,-11.0,-11.0,0.0,2097.48975,1205.25757,1496.24854,1193.98328,2100.73682,1210.26221,1504.789,1199.86377,2017,1162,2254,1308,1409,1151,1657,1302
013_04,HP_013,4,013_04.png,013_04.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,-11.0,-5.5,0.0,2095.96143,1222.66846,1494.34753,1211.72815,2099.46118,1224.84033,1503.21033,1214.726,2018,1168,2254,1310,1409,1158,1657,1304
013_05,HP_013,5,013_05.png,013_05.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,0.0,-5.5,0.0,2133.84839,1221.555,1533.75354,1211.1001,2131.169,1223.91052,1536.20044,1214.2063,2018,1167,2254,1310,1409,1159,1657,1304
013_06,HP_013,6,013_06.png,013_06.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,11.0,-5.5,0.0,2171.4397,1222.63684,1571.79553,1212.7196,2162.649,1224.80994,1568.03809,1215.55664,2018,1168,2254,1310,1409,1161,1660,1304
013_07,HP_013,7,013_07.png,013_07.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,11.0,0.0,0.0,2172.14526,1241.45483,1572.54333,1231.64771,2163.23584,1240.56482,1568.66187,1231.39966,2017,1181,2253,1314,1409,1171,1659,1307
013_08,HP_013,8,013_08.png,013_08.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,0.0,0.0,0.0,2133.849,1241.544,1533.73743,1231.50684,2131.16772,1240.637,1536.18884,1231.28137,2017,1180,2253,1314,1409,1170,1656,1307
013_09,HP_013,9,013_09.png,013_09.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,-11.0,0.0,0.0,2095.28345,1241.61353,1493.4231,1231.34729,2098.89551,1240.69617,1502.44263,1231.14832,2017,1180,2253,1314,1409,1171,1656,1308
013_10,HP_013,10,013_10.png,013_10.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,-11.0,5.5,0.0,2095.616,1260.72144,1493.7019,1251.28052,2099.17236,1256.68872,1502.67371,1247.83228,2017,1199,2253,1320,1409,1190,1656,1316
013_11,HP_013,11,013_11.png,013_11.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,0.0,5.5,0.0,2133.837,1261.74243,1533.73328,1252.25562,2131.15918,1257.53931,1536.18469,1248.64111,2017,1199,2253,1322,1409,1189,1656,1313
013_12,HP_013,12,013_12.png,013_12.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,11.0,5.5,0.0,2171.76147,1260.43774,1572.30188,1250.835,2162.91846,1256.4585,1568.46045,1247.45874,2017,1198,2253,1321,1409,1187,1659,1312
013_13,HP_013,13,013_13.png,013_13.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,11.0,11.0,0.0,2170.35962,1278.03687,1571.11914,1268.83472,2161.75562,1271.2019,1567.47412,1262.53,2017,1221,2252,1329,1410,1209,1660,1319
013_14,HP_013,14,013_14.png,013_14.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,0.0,11.0,0.0,2133.814,1280.364,1533.74084,1271.4801,2131.14331,1273.13184,1536.188,1264.73389,2017,1224,2252,1331,1410,1215,1656,1322
013_15,HP_013,15,013_15.png,013_15.png,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,-11.0,11.0,0.0,2096.90015,1278.51965,1495.11719,1269.81,2100.24316,1271.59351,1503.84814,1263.34875,2017,1223,2252,1327,1410,1215,1656,1324
014_01,HP_014,1,014_01.png,014_01.png,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,11.0,-11.0,0.0,2360.61768,1225.31421,1751.889,1203.49231,2351.724,1230.51318,1748.20007,1209.49487,2205,1171,2446,1316,1589,1154,1841,1297
014_02,HP_014,2,014_02.png,014_02.png,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,0.0,-11.0,0.0,2322.90771,1223.52,1714.21973,1201.763,2320.14648,1229.02148,1716.66772,1208.05286,2205,1171,2446,1316,1589,1152,1838,1297
014_03,HP_014,3,014_03.png,014_03.png,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,-11.0,-11.0,0.0,2286.25269,1225.71973,1676.77686,1204.17554,2289.46484,1230.85571,1685.30737,1210.05811,2205,1172,2446,1316,1589,1151,1838,1297
014_04,HP_014,4,014_04.png,014_04.png,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,-11.0,-5.5,0.0,2284.68848,1243.31738,1674.89209,1221.91443,2288.15942,1245.59009,1683.7417,1224.9165,2205,1183,2445,1320,1589,1162,1837,1301
014_05,HP_014,5,014_05.png,014_05.png,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,0.0,-5.5,0.0,2322.91943,1242.1897,1714.19519,1220.42529,2320.15234,1244.65015,1716.65137,1223.67871,2205,1182,2445,1320,1589,1162,1837,1300
014_06,HP_014,6,014_06.png,014_06.png,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,11.0,-5.5,0.0,2362.45142,1243.36975,1753.66016,1221.3457,2353.24731,1245.63281,1749.67688,1224.44507,2205,1183,2445,1319,1589,1163,1841,1300
014_07,HP_014,7,014_07.png,014_07.png,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,11.0,0.0,0.0,2363.28223,1263.24927,1754.53589,1240.98767,2353.938,1262.272,1750.40686,1240.88354,2204,1200,2445,1327,1589,1178,1840,1306
014_08,HP_014,8,014_08.png,014_08.png,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,0.0,0.0,0.0,2322.91968,1262.8656,1714.18066,1241.24121,2320.15063,1261.94885,1716.64111,1241.0957,2204,1200,2445,1328,1590,1179,1836,1307
