sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax,gaze_world_x,gaze_world_y,gaze_world_z,gaze_world_yaw,gaze_world_pitch,target_horizontal,target_vertical,target_direction,head_yaw,head_pitch,head_roll,relative_yaw,relative_pitch
004_14,HP_004,14,004_14.png,004_14.png,9.0383,23.5103,4.9419,-10.7992,8.4071,40.0107,0.0,11.0,0.0,1557.58777,1393.46606,956.10614,1427.94873,1554.9729,1386.94507,958.721436,1421.01147,1454,1343,1673,1435,829,1368,1096,1475,0.2600743468130926,0.0624441415893462,-0.9635673631412144,15.104651259251575,3.580114983654874,CENTER,UP,UP_CENTER,23.5103,9.0383,4.9419,-9.106102564259372,11.561997438919157
004_15,HP_004,15,004_15.png,004_15.png,9.0383,23.5103,4.9419,-10.7992,8.4071,40.0107,-11.0,11.0,0.0,1521.1958,1393.69641,914.3314,1429.30957,1524.50452,1387.12988,923.7672,1422.14893,1452,1341,1673,1432,829,1368,1096,1474,-0.0050080893307129,0.0646686993307048,-0.9978942220336434,-0.2875454799815766,3.707830990450757,LEFT,UP,UP_LEFT,23.5103,9.0383,4.9419,-24.74046924254739,10.71340072915026
005_01,HP_005,1,005_01.png,005_01.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,11.0,-11.0,0.0,1484.563,1501.53076,843.887451,1477.90942,1476.53687,1505.97583,840.7901,1483.594,1339,1447,1574,1591,668,1425,951,1576,0.4670906636394516,-0.4272524989494876,-0.7741328142394397,31.105637565778,-25.29332276534912,RIGHT,DOWN,DOWN_RIGHT,22.2863,12.5747,-0.15007,6.505436470441683,-14.403794978539501
005_02,HP_005,2,005_02.png,005_02.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,0.0,-11.0,0.0,1451.70251,1497.3645,807.6313,1473.44861,1448.98889,1502.50415,810.436157,1479.87744,1339,1445,1574,1590,668,1422,951,1575,0.2659396936416709,-0.4658025368072452,-0.8439810874952762,17.489716931798466,-27.762173224407963,CENTER,DOWN,DOWN_CENTER,22.2863,12.5747,-0.15007,-6.290610994772051,-15.70050438223934
005_03,HP_005,3,005_03.png,005_03.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,-11.0,-11.0,0.0,1414.05237,1496.24,765.27594,1472.20142,1417.46533,1501.57007,774.991,1478.8363,1339,1445,1574,1590,668,1420,951,1575,0.023483584162592,-0.4830695749390565,-0.8752669918619563,1.5368882327920304,-28.88607345000659,LEFT,DOWN,DOWN_LEFT,22.2863,12.5747,-0.15007,-20.925156742710598,-16.26192016430914
005_04,HP_005,4,005_04.png,005_04.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,-11.0,-5.5,0.0,1411.666,1514.043,762.14,1491.64392,1415.47461,1516.47839,772.3898,1495.11523,1339,1455,1573,1594,668,1430,950,1578,0.0248363787936857,-0.3774726877003618,-0.9256875954276808,1.5368882327920304,-22.177222717552667,LEFT,DOWN,DOWN_LEFT,22.2863,12.5747,-0.15007,-20.8665572460756,-9.553312267590407
005_05,HP_005,5,005_05.png,005_05.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,0.0,-5.5,0.0,1451.68542,1514.80273,807.6,1492.36255,1448.9696,1517.1106,810.4158,1495.71411,1339,1455,1573,1594,668,1432,950,1579,0.2800963196805054,-0.3624749865982994,-0.8889082831158672,17.48971693179847,-21.252271438767327,CENTER,DOWN,DOWN_CENTER,22.2863,12.5747,-0.15007,-5.825553166975511,-9.20644144706752
005_06,HP_005,6,005_06.png,005_06.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,11.0,-5.5,0.0,1486.16614,1517.33472,845.6692,1494.95374,1477.87061,1519.22217,842.277466,1497.87134,1339,1457,1573,1594,668,1434,951,1579,0.4877438600459939,-0.3296303493212097,-0.8083623938517992,31.105637565778,-19.246340742899093,RIGHT,DOWN,DOWN_RIGHT,22.2863,12.5747,-0.15007,7.230175608650739,-8.398648147092286
005_07,HP_005,7,005_07.png,005_07.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,11.0,0.0,0.0,1487.13757,1534.77368,846.8089,1513.78857,1478.67859,1533.83228,843.228638,1513.64014,1339,1472,1573,1601,668,1448,950,1584,0.5039379521304864,-0.2201924179426465,-0.835201675934084,31.105637565777997,-12.720334873190591,RIGHT,CENTER,CENTER_RIGHT,22.2863,12.5747,-0.15007,7.987934729816439,-1.9163787616077448
005_08,HP_005,8,005_08.png,005_08.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,0.0,0.0,0.0,1451.65491,1534.52942,807.579346,1513.95081,1448.94128,1533.62329,810.4023,1513.77515,1339,1471,1573,1601,668,1450,948,1585,0.2914615670274381,-0.2438607187788162,-0.9249768131053824,17.489716931798466,-14.11451575214426,CENTER,CENTER,CENTER_CENTER,22.2863,12.5747,-0.15007,-5.334555371907278,-2.0854073097568717
005_09,HP_005,9,005_09.png,005_09.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,-11.0,0.0,0.0,1410.09326,1534.23438,760.0338,1514.15869,1414.16309,1533.375,770.6437,1513.94873,1337,1472,1573,1600,668,1450,948,1586,0.0259349920991071,-0.2548433424655481,-0.9666344950320191,1.5368882327920304,-14.764302657602942,LEFT,CENTER,CENTER_LEFT,22.2863,12.5747,-0.15007,-20.80438647490352,-2.1406498425157214
005_10,HP_005,10,005_10.png,005_10.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,-11.0,5.5,0.0,1409.7,1555.3833,759.509338,1537.95215,1413.83484,1551.06934,770.209,1533.84509,1336,1498,1571,1608,669,1481,947,1598,0.0266311899904157,-0.118617786164578,-0.9925827927810904,1.5368882327920304,-6.812337808446379,LEFT,UP,UP_LEFT,22.2863,12.5747,-0.15007,-20.738307858712815,5.811041177750357
005_11,HP_005,11,005_11.png,005_11.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,0.0,5.5,0.0,1451.60864,1555.1554,807.5741,1536.64478,1448.90234,1550.8855,810.3987,1532.75537,1338,1497,1572,1610,669,1476,947,1595,0.2986012700043368,-0.1132463656536849,-0.9476352369018518,17.48971693179847,-6.502488422993263,CENTER,UP,UP_CENTER,22.2863,12.5747,-0.15007,-4.815463575018049,5.5089418739305
005_12,HP_005,12,005_12.png,005_12.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,11.0,5.5,0.0,1487.27148,1552.80737,847.1038,1533.34119,1478.79077,1548.93945,843.4747,1530.0061,1338,1493,1572,1609,669,1469,949,1591,0.513934221750262,-0.1017899497304254,-0.8517689955896669,31.105637565777997,-5.842253078667209,RIGHT,UP,UP_RIGHT,22.2863,12.5747,-0.15007,8.780738993384885,4.915944939369876
005_13,HP_005,13,005_13.png,005_13.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,11.0,11.0,0.0,1486.514,1570.13513,846.497742,1552.27783,1478.16223,1563.46,842.969055,1545.85962,1337,1513,1570,1618,669,1496,950,1600,0.5165027250763836,0.0210851775683984,-0.8560259051428167,31.105637565777997,1.2081812193826995,RIGHT,UP,UP_RIGHT,22.2863,12.5747,-0.15007,9.610751425518584,11.918470167617036
005_14,HP_005,14,005_14.png,005_14.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,0.0,11.0,0.0,1451.548,1574.83081,807.585632,1558.34253,1448.854,1567.35913,810.4064,1550.908,1337,1518,1570,1620,669,1503,947,1606,0.3004517280091345,0.0234863004337884,-0.9535078147704188,17.48971693179847,1.3457896349165146,CENTER,UP,UP_CENTER,22.2863,12.5747,-0.15007,-4.265888554010516,13.338503063538738
005_15,HP_005,15,005_15.png,005_15.png,12.5747,22.2863,-0.15007,-12.0238,10.0601,38.1585,-11.0,11.0,0.0,1410.6001,1575.5752,760.724,1560.53479,1414.58423,1567.9696,771.2153,1552.736,1336,1519,1570,1617,669,1507,947,1609,0.0268124167442553,0.0246151499296011,-0.99933737481507,1.5368882327920304,1.4104866644710032,LEFT,UP,UP_LEFT,22.2863,12.5747,-0.15007,-20.667941184660943,14.033574051972797
006_01,HP_006,1,006_01.png,006_01.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,11.0,-11.0,0.0,1793.61853,603.3285,1196.17151,533.5065,1785.43127,607.8916,1192.744,539.470459,1644,553,1876,698,1031,486,1289,632,0.4012148344025841,-0.1658082487491768,-0.9008519752445672,24.006883756928623,-9.54419049017976,RIGHT,DOWN,DOWN_RIGHT,12.9518,-7.1702,-5.8237,10.018514458978043,-17.178063873306268
006_02,HP_006,2,006_02.png,006_02.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,0.0,-11.0,0.0,1758.75879,599.5868,1159.6344,529.334961,1756.22327,604.776855,1162.1637,535.9971,1644,550,1876,698,1031,483,1287,632,0.1750493260705417,-0.1782215812444853,-0.9682947905575886,10.247312944519486,-10.266189049335972,CENTER,DOWN,DOWN_CENTER,12.9518,-7.1702,-5.8237,-4.182166952695593,-16.984819050991934
006_03,HP_006,3,006_03.png,006_03.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,-11.0,-11.0,0.0,1720.70215,599.842163,1118.64673,529.1946,1724.3717,604.9927,1127.86377,535.876,1644,551,1876,698,1031,482,1287,632,-0.0821474689593045,-0.1804047348763603,-0.980156071744582,-4.790797421675018,-10.393335347952595,LEFT,DOWN,DOWN_LEFT,12.9518,-7.1702,-5.8237,-19.54011418837451,-15.66732344147705
006_04,HP_006,4,006_04.png,006_04.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,-11.0,-5.5,0.0,1720.2926,618.7362,1118.01709,549.2759,1724.02966,620.8058,1127.34131,552.681641,1644,561,1875,701,1031,493,1285,635,-0.0834069099254703,-0.0515120194784087,-0.9951832993102028,-4.790797421675018,-2.9527281315921203,LEFT,DOWN,DOWN_LEFT,12.9518,-7.1702,-5.8237,-18.70666265886785,-8.27145166009224
006_05,HP_006,5,006_05.png,006_05.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,0.0,-5.5,0.0,1758.75024,618.674438,1159.62524,549.328735,1756.2157,620.75354,1162.15686,552.7274,1644,559,1875,700,1031,492,1286,634,0.177667071337561,-0.0508697487674198,-0.9827749897217948,10.247312944519486,-2.915880418399378,CENTER,DOWN,DOWN_CENTER,12.9518,-7.1702,-5.8237,-3.5661425853826145,-9.658955843989379
006_06,HP_006,6,006_06.png,006_06.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,11.0,-5.5,0.0,1793.93713,620.677368,1196.55676,551.4741,1785.6969,622.4231,1193.06567,554.51355,1644,560,1875,700,1031,493,1289,634,0.4063923534546794,-0.0472310366553316,-0.912477114359604,24.006883756928616,-2.707146203065274,RIGHT,DOWN,DOWN_RIGHT,12.9518,-7.1702,-5.8237,10.374079316208611,-10.349735274492026
006_07,HP_006,7,006_07.png,006_07.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,11.0,0.0,0.0,1793.36633,638.3478,1196.09,569.8362,1785.22388,637.2241,1192.67627,569.8845,1644,572,1875,704,1031,505,1288,638,0.4057498699814592,0.0733696884095618,-0.9110345393192908,24.00688375692862,4.2075542190188,RIGHT,CENTER,CENTER_RIGHT,12.9518,-7.1702,-5.8237,10.718243954191967,-3.4434708635784235
006_08,HP_006,8,006_08.png,006_08.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,0.0,0.0,0.0,1758.73071,638.2009,1159.62793,569.9,1756.201,637.097046,1162.15808,569.9381,1644,574,1874,705,1031,508,1284,641,0.1773413674583034,0.0790021731025913,-0.9809733411429116,10.247312944519486,4.531212929156949,CENTER,CENTER,CENTER_CENTER,12.9518,-7.1702,-5.8237,-2.9688197070356472,-2.2355640888192276
006_09,HP_006,9,006_09.png,006_09.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,-11.0,0.0,0.0,1720.93616,638.0288,1118.7019,569.976563,1724.56555,636.9525,1127.9093,570.0022,1643,578,1874,705,1031,511,1284,642,-0.083250131730684,0.0799959148315309,-0.9933126744268846,-4.790797421675018,4.5883309202967695,LEFT,CENTER,CENTER_LEFT,12.9518,-7.1702,-5.8237,-17.893332670704886,-0.7740430898695396
006_10,HP_006,10,006_10.png,006_10.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,-11.0,5.5,0.0,1722.50513,656.186768,1120.52441,589.436035,1725.87378,652.1571,1129.42188,586.2905,1643,599,1873,712,1032,537,1284,651,-0.0817005244605973,0.2074719198920333,-0.97482327975853,-4.790797421675018,11.974241295514956,LEFT,UP,UP_LEFT,12.9518,-7.1702,-5.8237,-17.099720356300033,6.5692754957099915
006_11,HP_006,11,006_11.png,006_11.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,0.0,5.5,0.0,1758.70215,656.5255,1159.64148,589.2798,1756.18115,652.4425,1162.16565,586.1581,1643,595,1873,713,1032,530,1284,648,0.1741196541941227,0.2049879734788532,-0.963152260420102,10.247312944519486,11.828795028666155,CENTER,UP,UP_CENTER,12.9518,-7.1702,-5.8237,-2.389483538304773,5.039030503500446
006_12,HP_006,12,006_12.png,006_12.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,11.0,5.5,0.0,1792.00684,655.0663,1194.85938,587.348145,1784.095,651.2335,1191.64929,584.5482,1643,589,1874,711,1031,522,1286,645,0.3993685331741854,0.1908462935983252,-0.8967064552740107,24.00688375692862,11.002177036882989,RIGHT,UP,UP_RIGHT,12.9518,-7.1702,-5.8237,11.051524314045484,3.3429828064786813
006_13,HP_006,13,006_13.png,006_13.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,11.0,11.0,0.0,1790.09668,669.894531,1193.07654,603.0685,1782.5072,663.6686,1190.16077,597.7195,1643,607,1872,718,1032,544,1286,651,0.3880193403826619,0.3006821398998942,-0.8712239908509317,24.00688375692862,17.49857862422039,RIGHT,UP,UP_RIGHT,12.9518,-7.1702,-5.8237,11.374407164013281,9.831470039380727
006_14,HP_006,14,006_14.png,006_14.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,0.0,11.0,0.0,1758.66833,672.4938,1159.66223,606.227051,1756.1582,665.8274,1162.1781,600.353638,1642,613,1872,721,1032,553,1284,656,0.168447852425438,0.3215810412051343,-0.9317783829595316,10.247312944519486,18.758566532306983,CENTER,UP,UP_CENTER,12.9518,-7.1702,-5.8237,-1.8274469723198963,11.946500165684158
006_15,HP_006,15,006_15.png,006_15.png,-7.1702,12.9518,-5.8237,-7.5157,-3.3481,41.5735,-11.0,11.0,0.0,1724.70068,672.1105,1123.07922,606.3699,1727.70581,665.5029,1131.54321,600.4767,1642,615,1872,720,1032,556,1284,660,-0.0789775185981475,0.3252238138501507,-0.9423332862956936,-4.790797421675019,18.97913523055689,LEFT,UP,UP_LEFT,12.9518,-7.1702,-5.8237,-16.325410915140917,13.53261011002894
007_01,HP_007,1,007_01.png,007_01.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,11.0,-11.0,0.0,1850.0365,959.8815,1162.838,957.135864,1839.90283,966.042847,1158.43982,964.097534,1674,914,1936,1072,976,916,1255,1076,0.3906871603676884,-0.3000852261087628,-0.8702369791011438,24.17738203307436,-17.46272207148796,RIGHT,DOWN,DOWN_RIGHT,8.4311,-4.0864,-0.17547,16.274794590422424,-21.231538266847732
007_02,HP_007,2,007_02.png,007_02.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,0.0,-11.0,0.0,1806.26233,954.880859,1118.28577,951.256958,1803.24316,961.889038,1121.17041,959.204956,1674,911,1936,1072,976,911,1251,1075,0.1464413492561589,-0.3224796636159744,-0.9351800884226328,8.899764117499132,-18.812950897182404,CENTER,DOWN,DOWN_CENTER,8.4311,-4.0864,-0.17547,0.6386385769797787,-22.850918129465505
007_03,HP_007,3,007_03.png,007_03.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,-11.0,-11.0,0.0,1758.52356,955.9957,1067.96863,951.1295,1763.31519,962.8225,1079.08508,959.0913,1674,914,1936,1072,976,908,1252,1075,-0.1272997053263043,-0.3233418994786063,-0.937680543183766,-7.731220532959069,-18.86514969582819,LEFT,DOWN,DOWN_LEFT,8.4311,-4.0864,-0.17547,-16.44614513063703,-22.863842031353652
007_04,HP_007,4,007_04.png,007_04.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,-11.0,-5.5,0.0,1756.55933,978.8146,1065.338,974.991333,1761.679,981.911743,1076.905,979.0554,1675,921,1936,1074,976,917,1251,1077,-0.1319930993417706,-0.1931433645269275,-0.9722517485020904,-7.731220532959071,-11.136284483175467,LEFT,DOWN,DOWN_LEFT,8.4311,-4.0864,-0.17547,-16.337614878965027,-15.135656683130245
007_05,HP_007,5,007_05.png,007_05.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,0.0,-5.5,0.0,1806.30164,978.1301,1118.26428,975.1654,1803.27148,981.339355,1121.1571,979.2042,1675,920,1936,1074,976,919,1251,1078,0.1518101163074997,-0.1925898089499206,-0.9694652412930216,8.89976411749913,-11.103961214707898,CENTER,DOWN,DOWN_CENTER,8.4311,-4.0864,-0.17547,0.5698429308768205,-15.142202333558863
007_06,HP_007,6,007_06.png,007_06.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,11.0,-5.5,0.0,1851.72729,980.918945,1164.46582,978.5725,1841.30737,983.6575,1159.79663,982.0387,1675,922,1936,1074,977,923,1255,1078,0.4029983009687006,-0.1783251795488162,-0.8976594564506204,24.17738203307436,-10.272221427629727,RIGHT,DOWN,DOWN_RIGHT,8.4311,-4.0864,-0.17547,16.066699066412,-14.043768195745358
007_07,HP_007,7,007_07.png,007_07.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,11.0,0.0,0.0,1852.05774,1003.60876,1164.88147,1001.64905,1841.583,1002.64832,1160.14307,1001.34375,1675,939,1936,1079,977,936,1254,1083,0.4090943512755864,-0.0478216012425347,-0.9112381171839812,24.17738203307436,-2.741021341317269,RIGHT,CENTER,CENTER_RIGHT,8.4311,-4.0864,-0.17547,15.862268925960404,-6.5152505542257915
007_08,HP_007,8,007_08.png,007_08.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,0.0,0.0,0.0,1806.32349,1003.62939,1118.25964,1001.56873,1803.28918,1002.66064,1121.15454,1001.27527,1675,938,1936,1080,977,934,1251,1083,0.1544987954975372,-0.051778428281104,-0.9866352500060742,8.899764117499132,-2.9680126288958024,CENTER,CENTER,CENTER_CENTER,8.4311,-4.0864,-0.17547,0.5024550649373465,-7.006522029369849
007_09,HP_007,9,007_09.png,007_09.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,-11.0,0.0,0.0,1756.18518,1003.62732,1064.62939,1001.463,1761.36682,1002.65894,1076.318,1001.18713,1675,937,1936,1079,977,935,1251,1083,-0.134344622703361,-0.0519325956794222,-0.9895729017392751,-7.731220532959069,-2.9768576703042027,LEFT,CENTER,CENTER_LEFT,8.4311,-4.0864,-0.17547,-16.23129016274867,-6.976895916461575
007_10,HP_007,10,007_10.png,007_10.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,-11.0,5.5,0.0,1757.54321,1027.95471,1066.08875,1027.56433,1762.49658,1023.00562,1077.526,1023.01233,1675,963,1935,1087,977,961,1251,1094,-0.1339500618043127,0.0924468095544183,-0.9866665943193932,-7.731220532959069,5.304385971950354,LEFT,UP,UP_LEFT,8.4311,-4.0864,-0.17547,-16.127105137895217,1.303695084110742
007_11,HP_007,11,007_11.png,007_11.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,0.0,5.5,0.0,1806.32507,1028.59619,1118.274,1027.61157,1803.29431,1023.54236,1121.16345,1023.048,1675,963,1935,1090,977,959,1251,1090,0.1540477214373128,0.0921739739566358,-0.983754673709362,8.899764117499132,5.2886866117826274,CENTER,UP,UP_CENTER,8.4311,-4.0864,-0.17547,0.43643238609042706,1.2499143648595603
007_12,HP_007,12,007_12.png,007_12.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,11.0,5.5,0.0,1850.91626,1025.877,1163.97937,1024.47607,1840.6377,1021.29077,1159.39185,1020.442,1675,961,1935,1088,977,956,1256,1089,0.408074877269185,0.0851666877216171,-0.9089672875545456,24.17738203307436,4.8856101302798285,RIGHT,UP,UP_RIGHT,8.4311,-4.0864,-0.17547,15.661413241830996,1.1087453891295223
007_13,HP_007,13,007_13.png,007_13.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,11.0,11.0,0.0,1848.57874,1045.81445,1161.963,1045.26379,1838.699,1037.99524,1157.71118,1037.845,1674,988,1935,1098,978,982,1256,1097,0.4000952820373732,0.2137722789325125,-0.8911931205139743,24.17738203307436,12.343509578924348,RIGHT,UP,UP_RIGHT,8.4311,-4.0864,-0.17547,15.46404388730545,8.564055053218521
007_14,HP_007,14,007_14.png,007_14.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,0.0,11.0,0.0,1806.31018,1050.49622,1118.30322,1050.63037,1803.28906,1041.87854,1121.18176,1042.31055,1674,992,1935,1101,978,990,1252,1101,0.1505368754356024,0.2305971784240204,-0.9613342761167762,8.899764117499132,13.332232676468298,CENTER,UP,UP_CENTER,8.4311,-4.0864,-0.17547,0.3717339952003827,9.293202855266058
007_15,HP_007,15,007_15.png,007_15.png,-4.0864,8.4311,-0.17547,-5.8919,1.9746,37.6259,-11.0,11.0,0.0,1760.28784,1049.52332,1069.26135,1050.52258,1764.78223,1041.06238,1080.15442,1042.22754,1674,992,1935,1097,978,992,1252,1106,-0.130879772445104,0.2312488593069912,-0.964051062046992,-7.731220532959069,13.370608461260645,LEFT,UP,UP_LEFT,8.4311,-4.0864,-0.17547,-16.024996527370376,9.36927793877281
008_01,HP_008,1,008_01.png,008_01.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,11.0,-11.0,0.0,2006.7041,1098.30969,1339.36487,1057.08545,1996.86084,1104.16125,1335.01868,1064.12585,1840,1045,2093,1199,1157,1008,1434,1163,0.3549250929187896,-0.3569715451144192,-0.864059890514085,22.33111608891136,-20.91432430227082,RIGHT,DOWN,DOWN_RIGHT,8.2657,4.5448,-2.5685,12.719650627249536,-17.283644062108102
008_02,HP_008,2,008_02.png,008_02.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,0.0,-11.0,0.0,1964.17627,1094.17969,1295.63367,1052.54907,1961.2489,1100.72827,1298.43176,1060.35071,1840,1043,2093,1199,1157,1005,1431,1162,0.1087502969992092,-0.3795661331667213,-0.9187507406557268,6.750552336172684,-22.306810541201354,CENTER,DOWN,DOWN_CENTER,8.2657,4.5448,-2.5685,-2.528976796185221,-17.697636211921907
008_03,HP_008,3,008_03.png,008_03.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,-11.0,-11.0,0.0,1919.55835,1095.65173,1248.16113,1053.72119,1923.92346,1101.957,1258.71118,1061.31921,1840,1044,2093,1199,1157,1003,1431,1162,-0.1588024597443467,-0.3769854451798703,-0.9125041111697416,-9.872272761082913,-22.14707873958061,LEFT,DOWN,DOWN_LEFT,8.2657,4.5448,-2.5685,-18.617914676705116,-16.863594876603102
008_04,HP_008,4,008_04.png,008_04.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,-11.0,-5.5,0.0,1917.50183,1117.01514,1245.50513,1076.08,1922.20959,1119.83313,1256.50928,1080.03223,1839,1055,2092,1203,1157,1014,1430,1166,-0.1658143915135922,-0.2543340004610729,-0.9527957828288516,-9.872272761082913,-14.73412514386083,LEFT,DOWN,DOWN_LEFT,8.2657,4.5448,-2.5685,-18.39067608100072,-9.453939069219116
008_05,HP_008,5,008_05.png,008_05.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,0.0,-5.5,0.0,1964.18408,1116.27112,1295.60559,1075.341,1961.25073,1119.21289,1298.4137,1079.42078,1839,1054,2093,1202,1157,1015,1430,1166,0.1136226401156911,-0.2562339803067105,-0.959913560165352,6.750552336172683,-14.846716583161133,CENTER,DOWN,DOWN_CENTER,8.2657,4.5448,-2.5685,-2.099673471351742,-10.249164096740481
008_06,HP_008,6,008_06.png,008_06.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,11.0,-5.5,0.0,2008.60376,1118.76111,1341.24365,1077.90784,1998.439,1121.28479,1336.58459,1081.5553,1839,1056,2093,1202,1157,1017,1434,1166,0.3688801350472911,-0.2397159906916716,-0.8980332342258848,22.331116088911354,-13.86977851575077,RIGHT,DOWN,DOWN_RIGHT,8.2657,4.5448,-2.5685,13.269638296264553,-10.25935034034588
008_07,HP_008,7,008_07.png,008_07.png,4.5448,8.2657,-2.5685,-4.453,4.5421,37.6201,11.0,0.0,0.0,2009.22339,1141.10779,1341.95068,1100.62781,1998.95435,1139.98682,1337.17346,1100.562,1839,1073,2092,1209,1157,1033,1433,1172,0.3776109495424129,-0.1109911793125343,-0.9192882730136888,22.331116088911354,-6.372455855149749,RIGHT,CENTER,CENTER_RIGHT,8.2657,4.5448,-2.5685,13.829017874329303,-2.782624257022241
